c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
0.56,5.54,5.54,80,75.44,5,9,8,9821,13.4342,0.567737,61.1018
3.76,5.54,5.54,80,74,8,9,8,10881,6.25964,0.0901809,69.0921
0.89,5.54,5.54,80,73.6,6,9,8,10098,9.42933,0.225063,65.1202
3.51,5.54,5.54,80,73.5,8,9,8,10881,6.25964,0.0901809,69.0921
2.55,5.54,5.54,80,76.68,7,9,8,10463,6.95262,0.128399,67.5576
3.95,5.54,5.54,80,74.38,8,9,8,10881,6.25964,0.0901809,69.0921
3.97,5.54,5.54,80,74.42,8,9,8,10881,6.25964,0.0901809,69.0921
3.43,5.54,5.54,80,73.34,8,9,8,10881,6.25964,0.0901809,69.0921
1.54,5.54,5.54,80,78.8,6,9,8,10098,9.42933,0.225063,65.1202
5.54,5.54,5.54,80,77.56,8,9,8,10881,6.25964,0.0901809,69.0921
2.98,5.54,5.54,80,78.4,7,9,8,10463,6.95262,0.128399,67.5576
2.53,5.54,5.54,80,76.6,7,9,8,10463,6.95262,0.128399,67.5576
1.76,5.54,5.54,80,73.52,7,9,8,10463,6.95262,0.128399,67.5576
2.65,5.54,5.54,80,77.08,7,9,8,10463,6.95262,0.128399,67.5576
0.57,5.54,5.54,80,75.6,5,9,8,9821,13.4342,0.567737,61.1018
3.87,5.54,5.54,80,74.22,8,9,8,10881,6.25964,0.0901809,69.0921
2.65,5.54,5.54,80,77.08,7,9,8,10463,6.95262,0.128399,67.5576
0.98,5.54,5.54,80,74.32,6,9,8,10098,9.42933,0.225063,65.1202
1.93,5.54,5.54,80,74.2,7,9,8,10463,6.95262,0.128399,67.5576
4.65,5.54,5.54,80,75.78,8,9,8,10881,6.25964,0.0901809,69.0921
2.69,5.54,5.54,80,77.24,7,9,8,10463,6.95262,0.128399,67.5576
3.79,5.54,5.54,80,74.06,8,9,8,10881,6.25964,0.0901809,69.0921
1.95,5.54,5.54,80,74.28,7,9,8,10463,6.95262,0.128399,67.5576
0.1,5.54,5.54,80,69.68,4,9,8,9636,22.2888,0.980967,58.7267
3.41,5.54,5.54,80,73.3,8,9,8,10881,6.25964,0.0901809,69.0921
2.27,5.54,5.54,80,75.56,7,9,8,10463,6.95262,0.128399,67.5576
4.67,5.54,5.54,80,75.82,8,9,8,10881,6.25964,0.0901809,69.0921
0.09,5.54,5.54,80,69.36,4,9,8,9636,22.2888,0.980967,58.7267
0.97,5.54,5.54,80,74.24,6,9,8,10098,9.42933,0.225063,65.1202
3.04,5.54,5.54,80,78.64,7,9,8,10463,6.95262,0.128399,67.5576
4.3,5.54,5.54,80,75.08,8,9,8,10881,6.25964,0.0901809,69.0921
0.52,5.54,5.54,80,74.8,5,9,8,9821,13.4342,0.567737,61.1018
1.43,5.54,5.54,80,77.92,6,9,8,10098,9.42933,0.225063,65.1202
1.66,5.54,5.54,80,79.76,6,9,8,10098,9.42933,0.225063,65.1202
0.51,5.54,5.54,80,74.64,5,9,8,9821,13.4342,0.567737,61.1018
0.35,5.54,5.54,80,72.08,5,9,8,9821,13.4342,0.567737,61.1018
4.04,5.54,5.54,80,74.56,8,9,8,10881,6.25964,0.0901809,69.0921
3.11,5.54,5.54,80,78.92,7,9,8,10463,6.95262,0.128399,67.5576
1.64,5.54,5.54,80,79.6,6,9,8,10098,9.42933,0.225063,65.1202
5.51,5.54,5.54,80,77.5,8,9,8,10881,6.25964,0.0901809,69.0921
0.19,5.54,5.54,80,72.56,4,9,8,9636,22.2888,0.980967,58.7267
0.23,5.54,5.54,80,70.16,5,9,8,9821,13.4342,0.567737,61.1018
1.54,5.54,5.54,80,78.8,6,9,8,10098,9.42933,0.225063,65.1202
5.03,5.54,5.54,80,76.54,8,9,8,10881,6.25964,0.0901809,69.0921
2.36,5.54,5.54,80,75.92,7,9,8,10463,6.95262,0.128399,67.5576
0.46,5.54,5.54,80,73.84,5,9,8,9821,13.4342,0.567737,61.1018
3.95,5.54,5.54,80,74.38,8,9,8,10881,6.25964,0.0901809,69.0921
3.75,5.54,5.54,80,73.98,8,9,8,10881,6.25964,0.0901809,69.0921
1.39,5.54,5.54,80,77.6,6,9,8,10098,9.42933,0.225063,65.1202
3.97,5.54,5.54,80,74.42,8,9,8,10881,6.25964,0.0901809,69.0921
5.29,5.54,5.54,80,77.06,8,9,8,10881,6.25964,0.0901809,69.0921
3.2,5.54,5.54,80,79.28,7,9,8,10463,6.95262,0.128399,67.5576
0.1,5.54,5.54,80,69.68,4,9,8,9636,22.2888,0.980967,58.7267
1.13,5.54,5.54,80,75.52,6,9,8,10098,9.42933,0.225063,65.1202
2.72,5.54,5.54,80,77.36,7,9,8,10463,6.95262,0.128399,67.5576
4.42,5.54,5.54,80,75.32,8,9,8,10881,6.25964,0.0901809,69.0921
5.08,5.54,5.54,80,76.64,8,9,8,10881,6.25964,0.0901809,69.0921
2.9,5.54,5.54,80,78.08,7,9,8,10463,6.95262,0.128399,67.5576
0.47,5.54,5.54,80,74,5,9,8,9821,13.4342,0.567737,61.1018
2.67,5.54,5.54,80,77.16,7,9,8,10463,6.95262,0.128399,67.5576
4.81,5.54,5.54,80,76.1,8,9,8,10881,6.25964,0.0901809,69.0921
4.76,5.54,5.54,80,76,8,9,8,10881,6.25964,0.0901809,69.0921
2.11,5.54,5.54,80,74.92,7,9,8,10463,6.95262,0.128399,67.5576
0.05,5.54,5.54,80,69.68,3,9,8,9528,42.5695,1.5113,56.8497
1.14,5.54,5.54,80,75.6,6,9,8,10098,9.42933,0.225063,65.1202
2.92,5.54,5.54,80,78.16,7,9,8,10463,6.95262,0.128399,67.5576
0.66,5.54,5.54,80,71.76,6,9,8,10098,9.42933,0.225063,65.1202
3.14,5.54,5.54,80,79.04,7,9,8,10463,6.95262,0.128399,67.5576
5.09,5.54,5.54,80,76.66,8,9,8,10881,6.25964,0.0901809,69.0921
2.42,5.54,5.54,80,76.16,7,9,8,10463,6.95262,0.128399,67.5576
1.88,5.54,5.54,80,74,7,9,8,10463,6.95262,0.128399,67.5576
1.26,5.54,5.54,80,76.56,6,9,8,10098,9.42933,0.225063,65.1202
3.39,5.54,5.54,80,73.26,8,9,8,10881,6.25964,0.0901809,69.0921
0.9,5.54,5.54,80,73.68,6,9,8,10098,9.42933,0.225063,65.1202
4.15,5.54,5.54,80,74.78,8,9,8,10881,6.25964,0.0901809,69.0921
0.72,5.54,5.54,80,72.24,6,9,8,10098,9.42933,0.225063,65.1202
4.52,5.54,5.54,80,75.52,8,9,8,10881,6.25964,0.0901809,69.0921
2.84,5.54,5.54,80,77.84,7,9,8,10463,6.95262,0.128399,67.5576
3.25,5.54,5.54,80,79.48,7,9,8,10463,6.95262,0.128399,67.5576
1.21,5.54,5.54,80,76.16,6,9,8,10098,9.42933,0.225063,65.1202
1.26,5.54,5.54,80,76.56,6,9,8,10098,9.42933,0.225063,65.1202
4.29,5.54,5.54,80,75.06,8,9,8,10881,6.25964,0.0901809,69.0921
0.92,5.54,5.54,80,73.84,6,9,8,10098,9.42933,0.225063,65.1202
1.45,5.54,5.54,80,78.08,6,9,8,10098,9.42933,0.225063,65.1202
5.4,5.54,5.54,80,77.28,8,9,8,10881,6.25964,0.0901809,69.0921
0.66,5.54,5.54,80,71.76,6,9,8,10098,9.42933,0.225063,65.1202
5.25,5.54,5.54,80,76.98,8,9,8,10881,6.25964,0.0901809,69.0921
4.56,5.54,5.54,80,75.6,8,9,8,10881,6.25964,0.0901809,69.0921
1.36,5.54,5.54,80,77.36,6,9,8,10098,9.42933,0.225063,65.1202
2.12,5.54,5.54,80,74.96,7,9,8,10463,6.95262,0.128399,67.5576
5.45,5.54,5.54,80,77.38,8,9,8,10881,6.25964,0.0901809,69.0921
2.89,5.54,5.54,80,78.04,7,9,8,10463,6.95262,0.128399,67.5576
1.83,5.54,5.54,80,73.8,7,9,8,10463,6.95262,0.128399,67.5576
2.03,5.54,5.54,80,74.6,7,9,8,10463,6.95262,0.128399,67.5576
4.7,5.54,5.54,80,75.88,8,9,8,10881,6.25964,0.0901809,69.0921
2.98,5.54,5.54,80,78.4,7,9,8,10463,6.95262,0.128399,67.5576
2.96,5.54,5.54,80,78.32,7,9,8,10463,6.95262,0.128399,67.5576
4.21,5.54,5.54,80,74.9,8,9,8,10881,6.25964,0.0901809,69.0921
4.66,5.54,5.54,80,75.8,8,9,8,10881,6.25964,0.0901809,69.0921
3.15,5.54,5.54,80,79.08,7,9,8,10463,6.95262,0.128399,67.5576
0.99,5.54,5.54,80,74.4,6,9,8,10098,9.42933,0.225063,65.1202
3.62,5.54,5.54,80,73.72,8,9,8,10881,6.25964,0.0901809,69.0921
3.33,5.54,5.54,80,79.8,7,9,8,10463,6.95262,0.128399,67.5576
4.71,5.54,5.54,80,75.9,8,9,8,10881,6.25964,0.0901809,69.0921
2.87,5.54,5.54,80,77.96,7,9,8,10463,6.95262,0.128399,67.5576
5.36,5.54,5.54,80,77.2,8,9,8,10881,6.25964,0.0901809,69.0921
0.68,5.54,5.54,80,71.92,6,9,8,10098,9.42933,0.225063,65.1202
4.84,5.54,5.54,80,76.16,8,9,8,10881,6.25964,0.0901809,69.0921
4.07,5.54,5.54,80,74.62,8,9,8,10881,6.25964,0.0901809,69.0921
3.13,5.54,5.54,80,79,7,9,8,10463,6.95262,0.128399,67.5576
0.9,5.54,5.54,80,73.68,6,9,8,10098,9.42933,0.225063,65.1202
4.97,5.54,5.54,80,76.42,8,9,8,10881,6.25964,0.0901809,69.0921
1.79,5.54,5.54,80,73.64,7,9,8,10463,6.95262,0.128399,67.5576
