,c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
0,0.99,2.9,2.65,0.000301,0.000241699,14,0,0,532,0.00301153,2.24852e-09,36.0568
1,1.06,2.22,1.48,0.000301,0.000258789,14,0,0,532,0.00301153,2.24852e-09,36.0568
2,5.19,3.27,3.45,0.000301,0.000158386,17,0,0,646,0.00301153,2.24852e-09,36.0568
3,4.58,2.31,2.06,0.000301,0.000279541,16,0,0,608,0.00301153,2.24852e-09,36.0568
4,1.59,3.76,0.84,0.000301,0.000194092,15,0,0,570,0.00301153,2.24852e-09,36.0568
5,2.63,2.57,3.2,0.000301,0.000160522,16,0,0,608,0.00301153,2.24852e-09,36.0568
6,2.6,2.58,0.74,0.000301,0.000158691,16,0,0,608,0.00301153,2.24852e-09,36.0568
7,3.71,5.52,1.4,0.000301,0.00022644,16,0,0,608,0.00301153,2.24852e-09,36.0568
8,2.36,5.54,0.76,0.000301,0.000288086,15,0,0,570,0.00301153,2.24852e-09,36.0568
9,0.66,0.61,3.72,0.000301,0.000161133,14,0,0,532,0.00301153,2.24852e-09,36.0568
10,4.17,3.38,2.62,0.000301,0.000254517,16,0,0,608,0.00301153,2.24852e-09,36.0568
11,3.76,1.36,3.21,0.000301,0.000229492,16,0,0,608,0.00301153,2.24852e-09,36.0568
12,1.54,1.12,3.2,0.000301,0.000187988,15,0,0,570,0.00301153,2.24852e-09,36.0568
13,4.76,0.99,1,0.000301,0.000290527,16,0,0,608,0.00301153,2.24852e-09,36.0568
14,5.18,4.98,3.05,0.000301,0.000158081,17,0,0,646,0.00301153,2.24852e-09,36.0568
15,2.21,2.52,4.76,0.000301,0.000269775,15,0,0,570,0.00301153,2.24852e-09,36.0568
16,1.92,3.19,2.62,0.000301,0.000234375,15,0,0,570,0.00301153,2.24852e-09,36.0568
17,1.52,1.9,0.6,0.000301,0.000185547,15,0,0,570,0.00301153,2.24852e-09,36.0568
18,0.81,2.72,4.54,0.000301,0.000197754,14,0,0,532,0.00301153,2.24852e-09,36.0568
19,5.4,2.71,1.7,0.000301,0.000164795,17,0,0,646,0.00301153,2.24852e-09,36.0568
20,0.89,2.98,2.87,0.000301,0.000217285,14,0,0,532,0.00301153,2.24852e-09,36.0568
21,4.15,4.1,2.84,0.000301,0.000253296,16,0,0,608,0.00301153,2.24852e-09,36.0568
22,5.21,4.88,2.13,0.000301,0.000158997,17,0,0,646,0.00301153,2.24852e-09,36.0568
23,2.35,0.66,3.75,0.000301,0.000286865,15,0,0,570,0.00301153,2.24852e-09,36.0568
24,1.7,0.08,0.79,0.000301,0.00020752,15,0,0,570,0.00301153,2.24852e-09,36.0568
25,1.5,0.03,1.72,0.000301,0.000183105,15,0,0,570,0.00301153,2.24852e-09,36.0568
26,1.26,0.02,1.31,0.000301,0.000153809,15,0,0,570,0.00301153,2.24852e-09,36.0568
27,5.22,2.46,4.02,0.000301,0.000159302,17,0,0,646,0.00301153,2.24852e-09,36.0568
28,1.74,2.16,2.27,0.000301,0.000212402,15,0,0,570,0.00301153,2.24852e-09,36.0568
29,2.12,2.38,0.2,0.000301,0.000258789,15,0,0,570,0.00301153,2.24852e-09,36.0568
30,2.7,2.41,4.26,0.000301,0.000164795,16,0,0,608,0.00301153,2.24852e-09,36.0568
31,2.52,3.64,5.3,0.000301,0.000153809,16,0,0,608,0.00301153,2.24852e-09,36.0568
32,2.42,0.51,4.11,0.000301,0.00029541,15,0,0,570,0.00301153,2.24852e-09,36.0568
33,1.27,4.94,4.58,0.000301,0.000155029,15,0,0,570,0.00301153,2.24852e-09,36.0568
34,1.5,3.81,2.55,0.000301,0.000183105,15,0,0,570,0.00301153,2.24852e-09,36.0568
35,0.43,2.59,2.36,0.000301,0.000209961,13,0,0,494,0.00301153,2.24852e-09,36.0568
