,c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
0,1.26,0.02,1.31,1.4e-05,9.61304e-06,19,0,0,722,0.0148813,4.18231e-08,37.2387
1,1.54,1.12,3.2,1.4e-05,1.17493e-05,19,0,0,722,0.0148813,4.18231e-08,37.2387
2,4.15,4.1,2.84,1.4e-05,7.9155e-06,21,0,0,798,0.0148813,4.18231e-08,37.2387
3,4.57,2.39,4.21,1.4e-05,8.71658e-06,21,0,0,798,0.0148813,4.18231e-08,37.2387
4,5.22,2.46,4.02,1.4e-05,9.95636e-06,21,0,0,798,0.0148813,4.18231e-08,37.2387
5,2.35,0.66,3.75,1.4e-05,8.96454e-06,20,0,0,760,0.0148813,4.18231e-08,37.2387
6,2.12,2.38,0.2,1.4e-05,8.08716e-06,20,0,0,760,0.0148813,4.18231e-08,37.2387
7,2.22,5.3,4.49,1.4e-05,8.46863e-06,20,0,0,760,0.0148813,4.18231e-08,37.2387
8,5.21,4.88,2.13,1.4e-05,9.93729e-06,21,0,0,798,0.0148813,4.18231e-08,37.2387
9,0.99,2.9,2.65,1.4e-05,7.5531e-06,19,0,0,722,0.0148813,4.18231e-08,37.2387
10,0.81,2.72,4.54,1.4e-05,1.23596e-05,18,0,0,684,0.0148813,4.18231e-08,37.2387
11,3.05,0.76,2.9,1.4e-05,1.16348e-05,20,0,0,760,0.0148813,4.18231e-08,37.2387
12,0.43,2.59,2.36,1.4e-05,1.31226e-05,17,0,0,646,0.0148813,4.18231e-08,37.2387
13,2.36,5.54,0.76,1.4e-05,9.00269e-06,20,0,0,760,0.0148813,4.18231e-08,37.2387
14,2.02,0.96,3.77,1.4e-05,7.70569e-06,20,0,0,760,0.0148813,4.18231e-08,37.2387
15,2.42,0.51,4.11,1.4e-05,9.23157e-06,20,0,0,760,0.0148813,4.18231e-08,37.2387
16,3.76,1.36,3.21,1.4e-05,7.17163e-06,21,0,0,798,0.0148813,4.18231e-08,37.2387
17,5.4,2.71,1.7,1.4e-05,1.02997e-05,21,0,0,798,0.0148813,4.18231e-08,37.2387
18,5.15,3.88,1.64,1.4e-05,9.82285e-06,21,0,0,798,0.0148813,4.18231e-08,37.2387
19,1.52,1.9,0.6,1.4e-05,1.15967e-05,19,0,0,722,0.0148813,4.18231e-08,37.2387
20,2.6,4.96,5.16,1.4e-05,9.91821e-06,20,0,0,760,0.0148813,4.18231e-08,37.2387
21,2.7,2.41,4.26,1.4e-05,1.02997e-05,20,0,0,760,0.0148813,4.18231e-08,37.2387
22,5.19,3.27,3.45,1.4e-05,9.89914e-06,21,0,0,798,0.0148813,4.18231e-08,37.2387
23,1.06,2.22,1.48,1.4e-05,8.08716e-06,19,0,0,722,0.0148813,4.18231e-08,37.2387
24,0.77,0.77,4.9,1.4e-05,1.17493e-05,18,0,0,684,0.0148813,4.18231e-08,37.2387
25,3.71,5.52,1.4,1.4e-05,7.07626e-06,21,0,0,798,0.0148813,4.18231e-08,37.2387
26,2.8,3.5,2.57,1.4e-05,1.06812e-05,20,0,0,760,0.0148813,4.18231e-08,37.2387
27,5.25,2.67,1.09,1.4e-05,1.00136e-05,21,0,0,798,0.0148813,4.18231e-08,37.2387
28,4.76,0.99,1,1.4e-05,9.07898e-06,21,0,0,798,0.0148813,4.18231e-08,37.2387
29,0.46,0.31,5.53,1.4e-05,7.01904e-06,18,0,0,684,0.0148813,4.18231e-08,37.2387
30,1.97,0.46,0.49,1.4e-05,7.51495e-06,20,0,0,760,0.0148813,4.18231e-08,37.2387
31,2.52,3.64,5.3,1.4e-05,9.61304e-06,20,0,0,760,0.0148813,4.18231e-08,37.2387
32,2.6,2.58,0.74,1.4e-05,9.91821e-06,20,0,0,760,0.0148813,4.18231e-08,37.2387
33,1.66,2.44,1.01,1.4e-05,1.26648e-05,19,0,0,722,0.0148813,4.18231e-08,37.2387
34,2.4,1.83,3.28,1.4e-05,9.15527e-06,20,0,0,760,0.0148813,4.18231e-08,37.2387
35,1.74,2.16,2.27,1.4e-05,1.32751e-05,19,0,0,722,0.0148813,4.18231e-08,37.2387
36,0.62,2.05,1.77,1.4e-05,9.46045e-06,18,0,0,684,0.0148813,4.18231e-08,37.2387
37,0.89,2.98,2.87,1.4e-05,1.35803e-05,18,0,0,684,0.0148813,4.18231e-08,37.2387
38,1.27,4.94,4.58,1.4e-05,9.68933e-06,19,0,0,722,0.0148813,4.18231e-08,37.2387
39,4.17,3.38,2.62,1.4e-05,7.95364e-06,21,0,0,798,0.0148813,4.18231e-08,37.2387
40,3.79,4.35,2.02,1.4e-05,7.22885e-06,21,0,0,798,0.0148813,4.18231e-08,37.2387
41,0.66,0.61,3.72,1.4e-05,1.00708e-05,18,0,0,684,0.0148813,4.18231e-08,37.2387
42,2.63,2.57,3.2,1.4e-05,1.00327e-05,20,0,0,760,0.0148813,4.18231e-08,37.2387
43,0.19,2.73,5.53,1.4e-05,1.15967e-05,16,0,0,608,0.0148813,4.18231e-08,37.2387
44,4.58,2.31,2.06,1.4e-05,8.73566e-06,21,0,0,798,0.0148813,4.18231e-08,37.2387
45,5.13,5.35,2.08,1.4e-05,9.7847e-06,21,0,0,798,0.0148813,4.18231e-08,37.2387
46,1.81,3.96,3.59,1.4e-05,1.38092e-05,19,0,0,722,0.0148813,4.18231e-08,37.2387
