,c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
0,3.05,0.54,3.28,4780.3,6.1,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
1,4.58,2.31,2.06,4780.3,9.16,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
2,2.63,2.57,3.2,4780.3,5.26,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
3,2.36,5.54,0.76,4780.3,4.72,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
4,1.59,3.76,0.84,4780.3,3.18,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
5,0.89,2.98,2.87,4780.3,1.78,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
6,3.71,5.52,1.4,4780.3,7.42,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
7,1.5,3.81,2.55,4780.3,3,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
8,0.18,2.75,0.48,4780.3,0.36,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
9,1.5,0.03,1.72,4780.3,3,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
10,2.6,4.96,5.16,4780.3,5.2,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
11,5.19,3.27,3.45,4780.3,10.38,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
12,5.4,2.71,1.7,4780.3,10.8,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
13,0.66,0.61,3.72,4780.3,1.32,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
14,5.18,4.98,3.05,4780.3,10.36,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
15,2.4,1.83,3.28,4780.3,4.8,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
16,1.92,3.19,2.62,4780.3,3.84,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
17,3.05,0.76,2.9,4780.3,6.1,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
18,0.62,2.05,1.77,4780.3,1.24,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
19,1.06,2.22,1.48,4780.3,2.12,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
20,1.52,1.9,0.6,4780.3,3.04,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
21,1.81,3.96,3.59,4780.3,3.62,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
22,5.35,1.15,4.08,4780.3,10.7,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
23,2.21,2.52,4.76,4780.3,4.42,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
24,1.26,0.02,1.31,4780.3,2.52,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
25,2.22,5.3,4.49,4780.3,4.44,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
26,5.07,0.45,3.22,4780.3,10.14,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
27,2.42,0.51,4.11,4780.3,4.84,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
28,1.27,4.94,4.58,4780.3,2.54,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
29,3.9,3.54,5.41,4780.3,7.8,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
30,1.54,1.12,3.2,4780.3,3.08,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
31,0.77,0.57,3.78,4780.3,1.54,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
32,5.21,4.88,2.13,4780.3,10.42,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
33,4.17,3.38,2.62,4780.3,8.34,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
34,5.27,2.71,4.37,4780.3,10.54,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
35,3.76,5.4,4.98,4780.3,7.52,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
