dname,drange,reqerr,threshold,c0,c1,c2,Total_retrieve_size,Compression_error
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.13,2.08,0.18,1.06,47059173,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.14,4.16,0.2,1.03,47110773,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.15,4.16,0.2,1.03,47110773,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.16,4.16,0.2,1.03,47110773,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.17,4.34,0.19,1,47110773,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.18,3.8,0.21,0.96,47110773,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.19,3.8,0.21,0.96,47110773,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.2,3.8,0.21,0.96,47110773,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.21,3.28,0.19,0.95,47110773,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.22,3.28,0.19,0.95,47110773,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.23,3.28,0.19,0.95,47110773,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.24,0.53,0.16,0.92,46955973,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.25,3.7,0.2,0.88,47110773,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.26,2.13,0.16,0.9,47059173,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.27,2.13,0.16,0.9,47059173,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.28,3.59,0.15,0.88,47110773,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.29,3.27,0.14,0.88,47110773,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.3,3.27,0.14,0.88,47110773,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.31,3.27,0.14,0.88,47110773,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.32,4.78,0.18,0.81,47162373,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.33,1.47,0.17,0.79,47059173,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.34,5.27,0.16,0.79,47162373,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.35,5.27,0.16,0.79,47162373,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.36,2.49,0.15,0.78,47110773,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.37,5.14,0.15,0.76,47162373,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.38,0.65,0.12,0.78,47007573,0.000319481
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.39,0.65,0.12,0.78,47007573,0.000319481
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.4,0.65,0.12,0.78,47007573,0.000319481
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.01,1.72,0.35,0.94,25534153,0.0315228
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.02,2.25,0.36,0.93,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.03,2.25,0.36,0.93,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.04,4.08,0.37,0.89,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.05,4.5,0.34,0.9,25637353,0.0313396
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.06,4.5,0.34,0.9,25637353,0.0313396
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.07,4.5,0.34,0.9,25637353,0.0313396
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.08,4.5,0.34,0.9,25637353,0.0313396
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.09,4.5,0.34,0.9,25637353,0.0313396
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.1,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.11,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.12,3.59,0.28,0.84,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.13,3.59,0.28,0.84,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.14,5.35,0.27,0.83,25637353,0.0313396
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.15,5.35,0.27,0.83,25637353,0.0313396
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.16,5.35,0.27,0.83,25637353,0.0313396
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.17,1.16,0.24,0.82,25534153,0.0315228
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.18,1.16,0.24,0.82,25534153,0.0315228
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.19,1.16,0.24,0.82,25534153,0.0315228
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.2,1.16,0.24,0.82,25534153,0.0315228
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.21,0.76,0.25,0.76,25482553,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.22,0.76,0.25,0.76,25482553,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.23,0.76,0.25,0.76,25482553,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.24,0.76,0.25,0.76,25482553,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.25,0.76,0.25,0.76,25482553,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.26,0.76,0.25,0.76,25482553,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.27,0.76,0.25,0.76,25482553,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.28,0.76,0.25,0.76,25482553,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.29,0.76,0.25,0.76,25482553,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.3,4.12,0.29,0.65,25637353,0.0313396
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.31,4.12,0.29,0.65,25637353,0.0313396
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.32,1.53,0.22,0.65,25534153,0.0315228
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.33,1.53,0.22,0.65,25534153,0.0315228
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.34,0.3,0.21,0.64,25430953,0.0317669
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.35,0.3,0.21,0.64,25430953,0.0317669
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.36,0.3,0.21,0.64,25430953,0.0317669
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.37,0.3,0.21,0.64,25430953,0.0317669
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.38,1.03,0.19,0.6,25534153,0.0315228
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.39,4.36,0.21,0.58,25637353,0.0313396
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.4,4.07,0.19,0.58,25637353,0.0313396
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.01,3.24,0.23,1.5,7907676,2.74062
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.02,4.97,0.29,1.39,7907676,2.74062
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.03,4.97,0.29,1.39,7907676,2.74062
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.04,2.05,0.42,1.24,7856076,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.05,0.54,0.8,0.74,6697845,3.57546
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.06,0.54,0.8,0.74,6697845,3.57546
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.07,0.54,0.8,0.74,6697845,3.57546
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.08,0.54,0.8,0.74,6697845,3.57546
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.09,0.54,0.8,0.74,6697845,3.57546
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.1,0.73,0.84,0.68,6697845,3.57546
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.11,0.73,0.84,0.68,6697845,3.57546
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.12,0.46,0.34,1.18,7752876,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.13,2.13,0.31,1.19,7856076,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.14,3.38,0.25,1.24,7907676,2.74062
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.15,1.94,0.25,1.22,7856076,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.16,1.94,0.25,1.22,7856076,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.17,0.66,0.28,1.17,7804476,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.18,3.77,0.3,1.11,7907676,2.74062
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.19,3.77,0.3,1.11,7907676,2.74062
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.2,0.33,0.29,1.1,7752876,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.21,5.47,0.33,1.05,7959276,2.725
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.22,4.7,0.27,1.1,7959276,2.725
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.23,4.7,0.27,1.1,7959276,2.725
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.24,3.03,0.24,1.08,7907676,2.74062
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.25,2.96,0.23,1.07,7907676,2.74062
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.26,2.25,0.36,0.93,7907676,2.74062
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.27,5.11,0.23,1.04,7959276,2.725
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.28,5.11,0.23,1.04,7959276,2.725
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.29,4.5,0.34,0.9,7959276,2.725
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.3,4.16,0.2,1.03,7959276,2.725
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.31,1.05,0.27,0.94,7856076,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.32,1.05,0.27,0.94,7856076,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.33,3.8,0.21,0.96,7959276,2.725
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.34,3.28,0.19,0.95,7907676,2.74062
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.35,3.28,0.19,0.95,7907676,2.74062
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.36,3.59,0.28,0.84,7959276,2.725
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.37,5.35,0.27,0.83,7959276,2.725
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.38,3.7,0.2,0.88,7959276,2.725
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.39,1.16,0.24,0.82,7856076,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.4,1.16,0.24,0.82,7856076,2.70937
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.01,2.13,0.31,1.19,20796006,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.02,1.94,0.25,1.22,20791390,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.03,1.94,0.25,1.22,20791390,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.04,0.85,0.45,0.97,20704170,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.05,0.85,0.45,0.97,20704170,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.06,0.85,0.45,0.97,20704170,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.07,4.04,0.45,0.97,20796502,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.08,5.05,0.19,1.22,20796502,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.09,4.89,0.19,1.2,20796502,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.1,3.96,0.17,1.2,20796502,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.11,2.25,0.36,0.93,20747536,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.12,2.25,0.36,0.93,20747536,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.13,2.25,0.36,0.93,20747536,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.14,2.25,0.36,0.93,20747536,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.15,2.25,0.36,0.93,20747536,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.16,2.25,0.36,0.93,20747536,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.17,2.25,0.36,0.93,20747536,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.18,4.08,0.37,0.89,20796502,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.19,4.5,0.34,0.9,20796502,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.2,4.5,0.34,0.9,20796502,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.21,4.5,0.34,0.9,20796502,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.22,4.5,0.34,0.9,20796502,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.23,5.05,0.37,0.81,20796502,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.24,5.05,0.37,0.81,20796502,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.25,0.95,0.34,0.75,20704170,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.26,0.95,0.34,0.75,20704170,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.27,0.95,0.34,0.75,20704170,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.28,0.95,0.34,0.75,20704170,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.29,1.16,0.24,0.82,20747536,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.3,1.16,0.24,0.82,20747536,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.31,1.16,0.24,0.82,20747536,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.32,1.16,0.24,0.82,20747536,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.33,1.16,0.24,0.82,20747536,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.34,1.16,0.24,0.82,20747536,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.35,1.16,0.24,0.82,20747536,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.36,1.16,0.24,0.82,20747536,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.37,1.16,0.24,0.82,20747536,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.38,1.16,0.24,0.82,20747536,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.39,1.16,0.24,0.82,20747536,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.4,1.16,0.24,0.82,20747536,0.000180721
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.01,5.34,0.73,0.99,12279426,0.017828
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.02,5.34,0.73,0.99,12279426,0.017828
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.03,1.25,0.53,0.99,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.04,2.05,0.52,0.99,12196441,0.017767
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.05,2.79,0.54,0.96,12196441,0.017767
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.06,2.79,0.54,0.96,12196441,0.017767
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.07,2.79,0.54,0.96,12196441,0.017767
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.08,2.79,0.54,0.96,12196441,0.017767
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.09,4.93,0.6,0.9,12237834,0.017828
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.1,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.11,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.12,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.13,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.14,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.15,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.16,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.17,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.18,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.19,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.2,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.21,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.22,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.23,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.24,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.25,5.15,0.29,1.14,12723826,0.0155721
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.26,5.15,0.29,1.14,12723826,0.0155721
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.27,5.15,0.29,1.14,12723826,0.0155721
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.28,5.15,0.29,1.14,12723826,0.0155721
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.29,4.7,0.27,1.1,12723826,0.0155721
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.3,3.01,0.72,0.62,12196441,0.017767
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.31,3.01,0.72,0.62,12196441,0.017767
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.32,3.01,0.72,0.62,12196441,0.017767
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.33,3.03,0.24,1.08,12723826,0.0155721
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.34,2.59,0.66,0.59,12196441,0.017767
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.35,2.59,0.66,0.59,12196441,0.017767
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.36,1.1,0.63,0.58,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.37,1.1,0.63,0.58,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.38,1.1,0.63,0.58,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.39,1.71,0.65,0.55,12196441,0.017767
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.4,3.89,0.63,0.54,12237834,0.017828
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.01,3.74,0.49,1.25,4198628,1.50793
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.02,3.74,0.49,1.25,4198628,1.50793
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.03,1.77,0.55,1.17,4160557,1.49231
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.04,3.49,0.5,1.2,4198628,1.50793
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.05,2.05,0.42,1.24,4160557,1.49231
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.06,2.05,0.42,1.24,4160557,1.49231
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.07,5.54,0.47,1.19,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.08,5.54,0.47,1.19,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.09,1.88,0.44,1.16,4160557,1.49231
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.1,1.88,0.44,1.16,4160557,1.49231
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.11,0.44,0.5,1.07,4086331,1.40277
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.12,1.6,0.59,0.97,4160557,1.49231
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.13,0.44,0.44,1.08,4086331,1.40277
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.14,1.67,0.5,1.01,4160557,1.49231
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.15,1.67,0.5,1.01,4160557,1.49231
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.16,2.79,0.54,0.96,4198628,1.50793
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.17,1.26,0.4,1.08,4160557,1.49231
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.18,1.26,0.4,1.08,4160557,1.49231
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.19,5.17,0.48,0.96,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.2,5.17,0.48,0.96,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.21,3.24,0.42,0.96,4198628,1.50793
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.22,3.24,0.42,0.96,4198628,1.50793
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.23,2.68,0.53,0.83,4198628,1.50793
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.24,2.68,0.53,0.83,4198628,1.50793
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.25,1.08,0.41,0.93,4160557,1.49231
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.26,1.31,0.47,0.84,4160557,1.49231
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.27,4.55,0.52,0.78,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.28,2.28,0.5,0.78,4198628,1.50793
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.29,0.61,0.37,0.89,4123347,1.52356
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.3,4.5,0.34,0.9,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.31,4.5,0.34,0.9,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.32,5.16,0.35,0.84,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.33,5.05,0.37,0.81,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.34,5.05,0.37,0.81,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.35,2.63,0.38,0.77,4198628,1.50793
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.36,2.94,0.4,0.75,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.37,2.94,0.4,0.75,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.38,2.94,0.4,0.75,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.39,0.95,0.34,0.75,4160557,1.49231
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.4,0.95,0.34,0.75,4160557,1.49231
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.01,2.99,0.56,0.69,7359303,0.98982
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.02,5.52,0.34,0.88,7895983,0.979391
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.03,5.52,0.34,0.88,7895983,0.979391
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.04,0.66,0.47,0.72,6822623,1.06073
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.05,0.66,0.47,0.72,6822623,1.06073
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.06,5.12,0.48,0.69,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.07,5.12,0.48,0.69,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.08,1.16,0.31,0.84,7359303,0.98982
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.09,3.72,0.27,0.87,7895983,0.979391
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.1,5.35,0.27,0.83,7895983,0.979391
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.11,0.95,0.34,0.75,7090963,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.12,0.95,0.34,0.75,7090963,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.13,1.56,0.35,0.74,7359303,0.98982
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.14,1.56,0.35,0.74,7359303,0.98982
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.15,4.99,0.44,0.61,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.16,4.99,0.44,0.61,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.17,4.99,0.44,0.61,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.18,4.99,0.44,0.61,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.19,4.92,0.45,0.56,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.2,4.92,0.45,0.56,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.21,4.92,0.45,0.56,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.22,4.92,0.45,0.56,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.23,4.92,0.45,0.56,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.24,4.92,0.45,0.56,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.25,4.92,0.45,0.56,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.26,1.25,0.47,0.47,7090963,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.27,1.25,0.47,0.47,7090963,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.28,1.25,0.47,0.47,7090963,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.29,1.25,0.47,0.47,7090963,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.3,1.25,0.47,0.47,7090963,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.31,1.25,0.47,0.47,7090963,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.32,1.25,0.47,0.47,7090963,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.33,1.25,0.47,0.47,7090963,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.34,1.25,0.47,0.47,7090963,0.974195
